task,method_key,splitter,variant,analysis_tier,block_length_runs,estimand,estimate,confidence,n_datasets,n_bootstrap,interval_method,unit,within_block_ci_low,within_block_ci_high,within_block_se,between_dataset_ci_low,between_dataset_ci_high,between_dataset_se,hierarchical_block_ci_low,hierarchical_block_ci_high,hierarchical_block_se
regression,"secretary_par|samples=sqrt_n,q=0.9",secretary_par,"samples=sqrt_n,q=0.9",exploratory,5,equal_dataset_weight_time_saved_centroid,28.042156337093612,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,27.628755007159931,28.195562862685701,0.14447555242369997,25.869565657941219,30.282673604337585,1.1326515343601877,25.702220199761729,30.220142388031967,1.152221834880236
regression,"secretary_par|samples=sqrt_n,q=0.95",secretary_par,"samples=sqrt_n,q=0.95",exploratory,5,equal_dataset_weight_time_saved_centroid,28.052567282767971,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,27.689700342379009,28.229081560537299,0.13807126507475398,25.877847037708889,30.300094964842305,1.1330036806612711,25.772259274642785,30.254977400073948,1.1506998503570101
regression,secretary|0.1n,secretary,0.1n,exploratory,5,equal_dataset_weight_time_saved_centroid,45.211995492869761,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,44.815784955778064,45.305784202377531,0.1238526115868859,41.79386767565353,48.606322941404251,1.7418748608032211,41.626737851051402,48.520410738413744,1.7560138448925926
regression,secretary|1overe,secretary,1overe,confirmatory,5,equal_dataset_weight_time_saved_centroid,15.672231163751228,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,15.171600850769895,15.813078743415751,0.16362885828902296,14.289946582520917,17.038113875144202,0.70771720274532668,14.042904864234806,16.938043024485154,0.74442017275443395
regression,secretary|ln_n,secretary,ln_n,exploratory,5,equal_dataset_weight_time_saved_centroid,40.024672114762424,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,39.612620767593675,40.135963919855747,0.13370212476554547,36.932531751473419,43.14197848206399,1.5828125241399991,36.754712342909031,43.047472602738694,1.6005489305506153
regression,secretary|sqrt_n,secretary,sqrt_n,exploratory,5,equal_dataset_weight_time_saved_centroid,39.201957360637692,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,38.78882135547169,39.323132991615445,0.1365816758147784,35.882635639059025,42.589257785712576,1.7027728540326381,35.716631460075618,42.480696192968907,1.721055707979414
regression,best|,best,,confirmatory,10,equal_dataset_weight_time_saved_centroid,0,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,0,0,0,0,0,0,0,0,0
regression,block_rank|,block_rank,,confirmatory,10,equal_dataset_weight_time_saved_centroid,60.460765219473004,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,60.130939609680432,60.53562690007039,0.10297396641155446,55.757538108988008,64.952820518063973,2.3566379611635622,55.610128375010682,64.848801251417726,2.3733697411333887
regression,double_secretary|0.1n,double_secretary,0.1n,exploratory,10,equal_dataset_weight_time_saved_centroid,34.665757990267267,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,34.234019988729173,34.81045248155263,0.1468915388795739,31.835275038972593,37.408954228814004,1.419288431270135,31.671256755966812,37.300748190131593,1.438415689594023
regression,double_secretary|1overe,double_secretary,1overe,confirmatory,10,equal_dataset_weight_time_saved_centroid,5.4588532841984403,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,4.9312502398582643,5.5739503169347335,0.16431625666958952,4.5757660124750492,6.3615108965299667,0.45158770592934039,4.3368378902400142,6.187672918430021,0.47335175615444586
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,10,equal_dataset_weight_time_saved_centroid,28.835029556058487,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,28.430766563907078,29.022917555781071,0.15102003067570149,26.360053046447618,31.398370947286175,1.2827070998284724,26.222978091411552,31.316721543239932,1.2967726880517554
