task,dataset,method_key,splitter,variant,analysis_tier,metric,unit,estimate,ci_low,ci_high,confidence,n_paired_runs,resampling_scope
regression,1027_ESL,"secretary_par|samples=2,q=0.9",secretary_par,"samples=2,q=0.9",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.5402231296351709,1.0471903385041541,2.0300099884695944,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.9",secretary_par,"samples=2,q=0.9",exploratory,effort_saved_pct,percent_gain_evaluations,9.3190841780994802,8.9366653880218259,9.6187066060705266,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.95",secretary_par,"samples=2,q=0.95",exploratory,time_saved_pct,percent_training_time,16.935853938596857,13.101412707723092,18.788073100353287,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.95",secretary_par,"samples=2,q=0.95",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.5402231296351709,1.0471903385041541,2.0300099884695944,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.95",secretary_par,"samples=2,q=0.95",exploratory,effort_saved_pct,percent_gain_evaluations,9.3190841780994802,8.9366653880218259,9.6187066060705266,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.5",secretary_par,"samples=ln_n,q=0.5",exploratory,time_saved_pct,percent_training_time,13.278552858355974,9.7771011991200751,15.613949941061534,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.5",secretary_par,"samples=ln_n,q=0.5",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.2853061731806503,1.0265818654518144,1.9656623896592451,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.5",secretary_par,"samples=ln_n,q=0.5",exploratory,effort_saved_pct,percent_gain_evaluations,2.4416430796994515,1.8844221105527637,2.7441773128795366,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.75",secretary_par,"samples=ln_n,q=0.75",exploratory,time_saved_pct,percent_training_time,11.373202895293632,8.8440058144013562,15.291970802914022,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.75",secretary_par,"samples=ln_n,q=0.75",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.2853061731806503,1.0265818654518144,1.9656623896592451,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.75",secretary_par,"samples=ln_n,q=0.75",exploratory,effort_saved_pct,percent_gain_evaluations,2.4416430796994515,1.8844221105527637,2.7441773128795366,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.9",secretary_par,"samples=ln_n,q=0.9",exploratory,time_saved_pct,percent_training_time,13.405867486318169,11.758059656523089,16.207980771024236,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.9",secretary_par,"samples=ln_n,q=0.9",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.2853061731806503,1.0265818654518144,1.9656623896592451,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.9",secretary_par,"samples=ln_n,q=0.9",exploratory,effort_saved_pct,percent_gain_evaluations,2.4416430796994515,1.8844221105527637,2.7441773128795366,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.95",secretary_par,"samples=ln_n,q=0.95",exploratory,time_saved_pct,percent_training_time,15.189912177580233,12.39560673024318,16.379310344830188,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.95",secretary_par,"samples=ln_n,q=0.95",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.2853061731806503,1.0265818654518144,1.9656623896592451,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=ln_n,q=0.95",secretary_par,"samples=ln_n,q=0.95",exploratory,effort_saved_pct,percent_gain_evaluations,2.4416430796994515,1.8844221105527637,2.7441773128795366,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.5",secretary_par,"samples=sqrt_n,q=0.5",exploratory,time_saved_pct,percent_training_time,17.526464860036718,13.800727659253308,20.317490443382212,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.5",secretary_par,"samples=sqrt_n,q=0.5",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.195096317133687,0.69881530537008185,1.5990591138154735,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.5",secretary_par,"samples=sqrt_n,q=0.5",exploratory,effort_saved_pct,percent_gain_evaluations,16.146741382794922,15.809284818067759,16.499372647427858,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.75",secretary_par,"samples=sqrt_n,q=0.75",exploratory,time_saved_pct,percent_training_time,17.531210480540228,14.55447612664117,19.413080296806584,0.94999999999999996,100,paired_runs_within_dataset
