task,method_key,splitter,variant,analysis_tier,time_saved_threshold_pct,loss_tolerance_pct,loss_unit,estimate,confidence,n_datasets,n_bootstrap,experimental_unit,estimand,within_ci_low,within_ci_high,within_se,between_ci_low,between_ci_high,between_se,hierarchical_ci_low,hierarchical_ci_high,hierarchical_se
regression,double_secretary|1overe,double_secretary,1overe,confirmatory,10,1,percent_bounded_relative_RMSE_loss,0.061946902654867256,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.061946902654867256,0.10619469026548672,0.01208110619573638,0.026548672566371681,0.10619469026548672,0.022250446421113478,0.035398230088495575,0.13274336283185842,0.02516847898048372
regression,double_secretary|1overe,double_secretary,1overe,confirmatory,10,2.5,percent_bounded_relative_RMSE_loss,0.097345132743362831,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.088495575221238937,0.1415929203539823,0.014994705019183943,0.044247787610619468,0.15044247787610621,0.027669405523063944,0.061946902654867256,0.17699115044247787,0.029653687385579535
regression,double_secretary|1overe,double_secretary,1overe,confirmatory,25,0.5,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0,0,0,0,0,0,0
regression,double_secretary|1overe,double_secretary,1overe,confirmatory,25,1,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0,0,0,0,0,0,0
regression,double_secretary|1overe,double_secretary,1overe,confirmatory,25,2.5,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0,0,0,0,0,0,0
regression,double_secretary|1overe,double_secretary,1overe,confirmatory,50,0.5,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0,0,0,0,0,0,0
regression,double_secretary|1overe,double_secretary,1overe,confirmatory,50,1,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0,0,0,0,0,0,0
regression,double_secretary|1overe,double_secretary,1overe,confirmatory,50,2.5,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0,0,0,0,0,0,0
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,0,0.5,percent_bounded_relative_RMSE_loss,0.15929203539823009,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.13274336283185842,0.17699115044247787,0.011672715117551965,0.097345132743362831,0.23008849557522124,0.034088906319212804,0.097345132743362831,0.22123893805309736,0.033672058825213159
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,0,1,percent_bounded_relative_RMSE_loss,0.16814159292035399,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.15044247787610621,0.19469026548672566,0.011920661315706306,0.10619469026548672,0.23893805309734514,0.034620391573801715,0.10619469026548672,0.23893805309734514,0.035048273245027961
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,0,2.5,percent_bounded_relative_RMSE_loss,0.26548672566371684,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.23008849557522124,0.2831858407079646,0.014914318527754036,0.18584070796460178,0.34513274336283184,0.041384500325429868,0.17699115044247787,0.33628318584070799,0.040785321612747026
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,10,0.5,percent_bounded_relative_RMSE_loss,0.1415929203539823,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.11504424778761062,0.15929203539823009,0.012049099733958025,0.079646017699115043,0.21238938053097345,0.032463053176004751,0.079646017699115043,0.20353982300884957,0.032250848340897011
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,10,1,percent_bounded_relative_RMSE_loss,0.15044247787610621,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.12389380530973451,0.17699115044247787,0.013075983794269665,0.088495575221238937,0.22123893805309736,0.03307070483760189,0.088495575221238937,0.22123893805309736,0.033482097310385692
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,10,2.5,percent_bounded_relative_RMSE_loss,0.24778761061946902,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.20353982300884957,0.26548672566371684,0.015919509133976748,0.16814159292035399,0.32743362831858408,0.040409914940305401,0.15929203539823009,0.30973451327433627,0.039444012698949503
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,25,0.5,percent_bounded_relative_RMSE_loss,0.053097345132743362,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.044247787610619468,0.070796460176991149,0.0072916430123240207,0.017699115044247787,0.097345132743362831,0.021040726759455151,0.017699115044247787,0.097345132743362831,0.021258278066763683
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,25,1,percent_bounded_relative_RMSE_loss,0.061946902654867256,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.044247787610619468,0.070796460176991149,0.0074278106691613097,0.026548672566371681,0.10619469026548672,0.022395845545509763,0.017699115044247787,0.10619469026548672,0.021872355226689559
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,25,2.5,percent_bounded_relative_RMSE_loss,0.097345132743362831,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.079646017699115043,0.11504424778761062,0.0088460681667516267,0.044247787610619468,0.15929203539823009,0.027856109609633042,0.044247787610619468,0.15044247787610621,0.027610970293235046
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,50,0.5,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0.000758483727060031,0,0,0,0,0,0.00075848372706003111
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,50,1,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0.000758483727060031,0,0,0,0,0,0.00075848372706003111
regression,double_secretary|ln_n,double_secretary,ln_n,exploratory,50,2.5,percent_bounded_relative_RMSE_loss,0.0088495575221238937,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.0088495575221238937,0.0088495575221238937,0.00099634493677918713,0,0.026548672566371681,0.0088847353329085527,0,0.026548672566371681,0.0089236098171564526
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,0,0.5,percent_bounded_relative_RMSE_loss,0.16814159292035399,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.13274336283185842,0.17699115044247787,0.012183842840868488,0.10619469026548672,0.23893805309734514,0.0346983918489015,0.088495575221238937,0.22123893805309736,0.033735937306956669
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,0,1,percent_bounded_relative_RMSE_loss,0.17699115044247787,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.15044247787610621,0.19469026548672566,0.011945918609023876,0.11504424778761062,0.24778761061946902,0.03543570337228763,0.10619469026548672,0.24778761061946902,0.0353217787876067
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,0,2.5,percent_bounded_relative_RMSE_loss,0.25663716814159293,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.22123893805309736,0.27433628318584069,0.014030176780097719,0.17699115044247787,0.33628318584070799,0.041167854029013226,0.17699115044247787,0.33628318584070799,0.040936221341527121
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,10,0.5,percent_bounded_relative_RMSE_loss,0.1415929203539823,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.097345132743362831,0.15044247787610621,0.013574670456761877,0.079646017699115043,0.21238938053097345,0.032375228761542411,0.070796460176991149,0.18584070796460178,0.0306589257866271
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,10,1,percent_bounded_relative_RMSE_loss,0.15044247787610621,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.10619469026548672,0.16814159292035399,0.014305682710857264,0.088495575221238937,0.22123893805309736,0.033194957818761264,0.079646017699115043,0.20353982300884957,0.032155828139743783
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,10,2.5,percent_bounded_relative_RMSE_loss,0.22123893805309736,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.17699115044247787,0.23893805309734514,0.015565371378445856,0.15044247787610621,0.30088495575221241,0.03900668322345243,0.13274336283185842,0.2831858407079646,0.038299887834899432
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,25,0.5,percent_bounded_relative_RMSE_loss,0.044247787610619468,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.035398230088495575,0.053097345132743362,0.0033708045749821008,0.0088495575221238937,0.088495575221238937,0.019328078406344564,0.0088495575221238937,0.088495575221238937,0.01930241772600632
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,25,1,percent_bounded_relative_RMSE_loss,0.044247787610619468,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.035398230088495575,0.053097345132743362,0.0048428801306461241,0.0088495575221238937,0.088495575221238937,0.019328078406344564,0.0088495575221238937,0.088495575221238937,0.019725738371883142
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,25,2.5,percent_bounded_relative_RMSE_loss,0.070796460176991149,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.053097345132743362,0.088495575221238937,0.0081341616506697186,0.026548672566371681,0.12389380530973451,0.024188124809147806,0.026548672566371681,0.12389380530973451,0.023823507793621374
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,50,0.5,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0,0,0,0,0,0,0
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,50,1,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0,0,0,0,0,0,0
regression,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,50,2.5,percent_bounded_relative_RMSE_loss,0,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0,0,0.00075337935214073604,0,0,0,0,0,0.00081717854408233398
regression,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,0,0.5,percent_bounded_relative_RMSE_loss,0.061946902654867256,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.053097345132743362,0.070796460176991149,0.00577275781057406,0.017699115044247787,0.10619469026548672,0.022628085960050951,0.026548672566371681,0.11504424778761062,0.022875828974723678
regression,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,0,1,percent_bounded_relative_RMSE_loss,0.070796460176991149,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.053097345132743362,0.070796460176991149,0.0053819899079453736,0.026548672566371681,0.12389380530973451,0.0239779254279259,0.026548672566371681,0.11504424778761062,0.023214189974062185
regression,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,0,2.5,percent_bounded_relative_RMSE_loss,0.079646017699115043,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.070796460176991149,0.097345132743362831,0.0055823453675406132,0.035398230088495575,0.13274336283185842,0.025239254737447859,0.035398230088495575,0.13274336283185842,0.025617591704762115
regression,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,10,0.5,percent_bounded_relative_RMSE_loss,0.061946902654867256,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.053097345132743362,0.070796460176991149,0.0058093306630816657,0.017699115044247787,0.10619469026548672,0.022628085960050951,0.026548672566371681,0.11504424778761062,0.022867782204248004
regression,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,10,1,percent_bounded_relative_RMSE_loss,0.070796460176991149,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.053097345132743362,0.070796460176991149,0.0054181257821273388,0.026548672566371681,0.12389380530973451,0.0239779254279259,0.026548672566371681,0.11504424778761062,0.023209380394213448
regression,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,10,2.5,percent_bounded_relative_RMSE_loss,0.079646017699115043,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.070796460176991149,0.097345132743362831,0.0055538629129416005,0.035398230088495575,0.13274336283185842,0.025239254737447859,0.035398230088495575,0.13274336283185842,0.025562855513393067
regression,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,25,0.5,percent_bounded_relative_RMSE_loss,0.053097345132743362,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.044247787610619468,0.053097345132743362,0.0042878146043024926,0.017699115044247787,0.097345132743362831,0.021064929123328906,0.017699115044247787,0.097345132743362831,0.020385857492324865
regression,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,25,1,percent_bounded_relative_RMSE_loss,0.053097345132743362,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.044247787610619468,0.053097345132743362,0.0041513378620911291,0.017699115044247787,0.097345132743362831,0.021064929123328906,0.017699115044247787,0.097345132743362831,0.020604444636633128
regression,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,25,2.5,percent_bounded_relative_RMSE_loss,0.061946902654867256,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.053097345132743362,0.070796460176991149,0.0047996479419385972,0.026548672566371681,0.10619469026548672,0.022546940933023178,0.017699115044247787,0.10619469026548672,0.022446146740067043
regression,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,50,0.5,percent_bounded_relative_RMSE_loss,0.026548672566371681,0.94999999999999996,113,10000,dataset,P_dataset(median time saved >= s and median loss <= epsilon),0.026548672566371681,0.026548672566371681,0.0010260368062578944,0,0.061946902654867256,0.01496528230715106,0,0.061946902654867256,0.014938653018420234
